cut_region,region,cut_provincia,provincia,cut_comuna,comuna,año,población
10,Los Lagos,103,Osorno,10303,Purranque,2016,21111
10,Los Lagos,103,Osorno,10303,Purranque,2017,21092
10,Los Lagos,103,Osorno,10303,Purranque,2018,21084
10,Los Lagos,103,Osorno,10303,Purranque,2019,21081
10,Los Lagos,103,Osorno,10303,Purranque,2020,21080
10,Los Lagos,103,Osorno,10303,Purranque,2021,21060
10,Los Lagos,103,Osorno,10303,Purranque,2022,21028
10,Los Lagos,103,Osorno,10303,Purranque,2023,20998
10,Los Lagos,103,Osorno,10303,Purranque,2024,20968
10,Los Lagos,103,Osorno,10303,Purranque,2025,20937
10,Los Lagos,103,Osorno,10303,Purranque,2026,20908
10,Los Lagos,103,Osorno,10303,Purranque,2027,20880
10,Los Lagos,103,Osorno,10303,Purranque,2028,20850
10,Los Lagos,103,Osorno,10303,Purranque,2029,20819
10,Los Lagos,103,Osorno,10303,Purranque,2030,20787
10,Los Lagos,103,Osorno,10303,Purranque,2031,20761
10,Los Lagos,103,Osorno,10303,Purranque,2032,20730
10,Los Lagos,103,Osorno,10303,Purranque,2033,20697
10,Los Lagos,103,Osorno,10303,Purranque,2034,20667
10,Los Lagos,103,Osorno,10303,Purranque,2035,20633
10,Los Lagos,103,Osorno,10304,Puyehue,2002,11355
10,Los Lagos,103,Osorno,10304,Puyehue,2003,11378
10,Los Lagos,103,Osorno,10304,Puyehue,2004,11403
10,Los Lagos,103,Osorno,10304,Puyehue,2005,11420
10,Los Lagos,103,Osorno,10304,Puyehue,2006,11446
10,Los Lagos,103,Osorno,10304,Puyehue,2007,11469
10,Los Lagos,103,Osorno,10304,Puyehue,2008,11506
10,Los Lagos,103,Osorno,10304,Puyehue,2009,11548
10,Los Lagos,103,Osorno,10304,Puyehue,2010,11581
10,Los Lagos,103,Osorno,10304,Puyehue,2011,11615
10,Los Lagos,103,Osorno,10304,Puyehue,2012,11640
10,Los Lagos,103,Osorno,10304,Puyehue,2013,11654
10,Los Lagos,103,Osorno,10304,Puyehue,2014,11666
10,Los Lagos,103,Osorno,10304,Puyehue,2015,11679
10,Los Lagos,103,Osorno,10304,Puyehue,2016,11694
10,Los Lagos,103,Osorno,10304,Puyehue,2017,11708
10,Los Lagos,103,Osorno,10304,Puyehue,2018,11733
10,Los Lagos,103,Osorno,10304,Puyehue,2019,11760
10,Los Lagos,103,Osorno,10304,Puyehue,2020,11787
10,Los Lagos,103,Osorno,10304,Puyehue,2021,11800
10,Los Lagos,103,Osorno,10304,Puyehue,2022,11809
10,Los Lagos,103,Osorno,10304,Puyehue,2023,11813
10,Los Lagos,103,Osorno,10304,Puyehue,2024,11818
10,Los Lagos,103,Osorno,10304,Puyehue,2025,11823
10,Los Lagos,103,Osorno,10304,Puyehue,2026,11826
10,Los Lagos,103,Osorno,10304,Puyehue,2027,11830
10,Los Lagos,103,Osorno,10304,Puyehue,2028,11832
10,Los Lagos,103,Osorno,10304,Puyehue,2029,11833
10,Los Lagos,103,Osorno,10304,Puyehue,2030,11836
10,Los Lagos,103,Osorno,10304,Puyehue,2031,11832
10,Los Lagos,103,Osorno,10304,Puyehue,2032,11834
10,Los Lagos,103,Osorno,10304,Puyehue,2033,11828
10,Los Lagos,103,Osorno,10304,Puyehue,2034,11829
10,Los Lagos,103,Osorno,10304,Puyehue,2035,11825
10,Los Lagos,103,Osorno,10305,Río Negro,2002,15312
10,Los Lagos,103,Osorno,10305,Río Negro,2003,15213
10,Los Lagos,103,Osorno,10305,Río Negro,2004,15118
10,Los Lagos,103,Osorno,10305,Río Negro,2005,15027
10,Los Lagos,103,Osorno,10305,Río Negro,2006,14945
10,Los Lagos,103,Osorno,10305,Río Negro,2007,14870
10,Los Lagos,103,Osorno,10305,Río Negro,2008,14815
10,Los Lagos,103,Osorno,10305,Río Negro,2009,14772
10,Los Lagos,103,Osorno,10305,Río Negro,2010,14725
10,Los Lagos,103,Osorno,10305,Río Negro,2011,14688
10,Los Lagos,103,Osorno,10305,Río Negro,2012,14633
10,Los Lagos,103,Osorno,10305,Río Negro,2013,14574
10,Los Lagos,103,Osorno,10305,Río Negro,2014,14516
10,Los Lagos,103,Osorno,10305,Río Negro,2015,14462
10,Los Lagos,103,Osorno,10305,Río Negro,2016,14416
10,Los Lagos,103,Osorno,10305,Río Negro,2017,14373
10,Los Lagos,103,Osorno,10305,Río Negro,2018,14335
10,Los Lagos,103,Osorno,10305,Río Negro,2019,14303
10,Los Lagos,103,Osorno,10305,Río Negro,2020,14275
10,Los Lagos,103,Osorno,10305,Río Negro,2021,14229
10,Los Lagos,103,Osorno,10305,Río Negro,2022,14183
10,Los Lagos,103,Osorno,10305,Río Negro,2023,14133
10,Los Lagos,103,Osorno,10305,Río Negro,2024,14085
10,Los Lagos,103,Osorno,10305,Río Negro,2025,14037
10,Los Lagos,103,Osorno,10305,Río Negro,2026,13991
10,Los Lagos,103,Osorno,10305,Río Negro,2027,13946
10,Los Lagos,103,Osorno,10305,Río Negro,2028,13902
10,Los Lagos,103,Osorno,10305,Río Negro,2029,13855
10,Los Lagos,103,Osorno,10305,Río Negro,2030,13813
10,Los Lagos,103,Osorno,10305,Río Negro,2031,13769
10,Los Lagos,103,Osorno,10305,Río Negro,2032,13727
10,Los Lagos,103,Osorno,10305,Río Negro,2033,13685
10,Los Lagos,103,Osorno,10305,Río Negro,2034,13638
10,Los Lagos,103,Osorno,10305,Río Negro,2035,13592
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2002,9172
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2003,9026
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2004,8892
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2005,8764
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2006,8651
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2007,8544
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2008,8451
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2009,8373
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2010,8290
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2011,8215
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2012,8139
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2013,8063
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2014,7988
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2015,7920
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2016,7854
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2017,7794
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2018,7739
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2019,7690
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2020,7639
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2021,7590
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2022,7536
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2023,7482
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2024,7424
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2025,7379
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2026,7332
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2027,7283
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2028,7241
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2029,7195
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2030,7147
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2031,7109
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2032,7067
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2033,7025
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2034,6987
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,2035,6948
10,Los Lagos,103,Osorno,10307,San Pablo,2002,10525
10,Los Lagos,103,Osorno,10307,San Pablo,2003,10518
10,Los Lagos,103,Osorno,10307,San Pablo,2004,10507
10,Los Lagos,103,Osorno,10307,San Pablo,2005,10496
10,Los Lagos,103,Osorno,10307,San Pablo,2006,10494
10,Los Lagos,103,Osorno,10307,San Pablo,2007,10487
10,Los Lagos,103,Osorno,10307,San Pablo,2008,10494
10,Los Lagos,103,Osorno,10307,San Pablo,2009,10513
10,Los Lagos,103,Osorno,10307,San Pablo,2010,10519
10,Los Lagos,103,Osorno,10307,San Pablo,2011,10534
10,Los Lagos,103,Osorno,10307,San Pablo,2012,10539
10,Los Lagos,103,Osorno,10307,San Pablo,2013,10536
10,Los Lagos,103,Osorno,10307,San Pablo,2014,10532
10,Los Lagos,103,Osorno,10307,San Pablo,2015,10531
10,Los Lagos,103,Osorno,10307,San Pablo,2016,10533
10,Los Lagos,103,Osorno,10307,San Pablo,2017,10534
10,Los Lagos,103,Osorno,10307,San Pablo,2018,10541
10,Los Lagos,103,Osorno,10307,San Pablo,2019,10547
10,Los Lagos,103,Osorno,10307,San Pablo,2020,10553
10,Los Lagos,103,Osorno,10307,San Pablo,2021,10556
10,Los Lagos,103,Osorno,10307,San Pablo,2022,10548
10,Los Lagos,103,Osorno,10307,San Pablo,2023,10543
10,Los Lagos,103,Osorno,10307,San Pablo,2024,10537
10,Los Lagos,103,Osorno,10307,San Pablo,2025,10522
10,Los Lagos,103,Osorno,10307,San Pablo,2026,10514
10,Los Lagos,103,Osorno,10307,San Pablo,2027,10500
10,Los Lagos,103,Osorno,10307,San Pablo,2028,10497
10,Los Lagos,103,Osorno,10307,San Pablo,2029,10487
10,Los Lagos,103,Osorno,10307,San Pablo,2030,10474
10,Los Lagos,103,Osorno,10307,San Pablo,2031,10463
10,Los Lagos,103,Osorno,10307,San Pablo,2032,10454
10,Los Lagos,103,Osorno,10307,San Pablo,2033,10446
10,Los Lagos,103,Osorno,10307,San Pablo,2034,10428
10,Los Lagos,103,Osorno,10307,San Pablo,2035,10414
10,Los Lagos,104,Palena,10401,Chaitén,2002,7178
10,Los Lagos,104,Palena,10401,Chaitén,2003,6561
10,Los Lagos,104,Palena,10401,Chaitén,2004,6132
10,Los Lagos,104,Palena,10401,Chaitén,2005,5817
10,Los Lagos,104,Palena,10401,Chaitén,2006,5585
10,Los Lagos,104,Palena,10401,Chaitén,2007,5410
10,Los Lagos,104,Palena,10401,Chaitén,2008,5289
10,Los Lagos,104,Palena,10401,Chaitén,2009,5200
10,Los Lagos,104,Palena,10401,Chaitén,2010,5128
10,Los Lagos,104,Palena,10401,Chaitén,2011,5082
10,Los Lagos,104,Palena,10401,Chaitén,2012,5048
10,Los Lagos,104,Palena,10401,Chaitén,2013,5012
10,Los Lagos,104,Palena,10401,Chaitén,2014,4993
10,Los Lagos,104,Palena,10401,Chaitén,2015,4981
10,Los Lagos,104,Palena,10401,Chaitén,2016,4977
10,Los Lagos,104,Palena,10401,Chaitén,2017,4980
10,Los Lagos,104,Palena,10401,Chaitén,2018,4988
10,Los Lagos,104,Palena,10401,Chaitén,2019,5001
10,Los Lagos,104,Palena,10401,Chaitén,2020,5020
10,Los Lagos,104,Palena,10401,Chaitén,2021,5033
10,Los Lagos,104,Palena,10401,Chaitén,2022,5050
10,Los Lagos,104,Palena,10401,Chaitén,2023,5061
10,Los Lagos,104,Palena,10401,Chaitén,2024,5078
10,Los Lagos,104,Palena,10401,Chaitén,2025,5094
10,Los Lagos,104,Palena,10401,Chaitén,2026,5113
10,Los Lagos,104,Palena,10401,Chaitén,2027,5126
10,Los Lagos,104,Palena,10401,Chaitén,2028,5145
10,Los Lagos,104,Palena,10401,Chaitén,2029,5169
10,Los Lagos,104,Palena,10401,Chaitén,2030,5187
10,Los Lagos,104,Palena,10401,Chaitén,2031,5205
10,Los Lagos,104,Palena,10401,Chaitén,2032,5225
10,Los Lagos,104,Palena,10401,Chaitén,2033,5243
10,Los Lagos,104,Palena,10401,Chaitén,2034,5261
10,Los Lagos,104,Palena,10401,Chaitén,2035,5278
10,Los Lagos,104,Palena,10402,Futaleufú,2002,1931
10,Los Lagos,104,Palena,10402,Futaleufú,2003,2020
10,Los Lagos,104,Palena,10402,Futaleufú,2004,2100
10,Los Lagos,104,Palena,10402,Futaleufú,2005,2168
10,Los Lagos,104,Palena,10402,Futaleufú,2006,2235
10,Los Lagos,104,Palena,10402,Futaleufú,2007,2296
10,Los Lagos,104,Palena,10402,Futaleufú,2008,2345
10,Los Lagos,104,Palena,10402,Futaleufú,2009,2400
10,Los Lagos,104,Palena,10402,Futaleufú,2010,2453
10,Los Lagos,104,Palena,10402,Futaleufú,2011,2491
10,Los Lagos,104,Palena,10402,Futaleufú,2012,2537
10,Los Lagos,104,Palena,10402,Futaleufú,2013,2571
10,Los Lagos,104,Palena,10402,Futaleufú,2014,2607
10,Los Lagos,104,Palena,10402,Futaleufú,2015,2640
10,Los Lagos,104,Palena,10402,Futaleufú,2016,2670
10,Los Lagos,104,Palena,10402,Futaleufú,2017,2709
10,Los Lagos,104,Palena,10402,Futaleufú,2018,2740
10,Los Lagos,104,Palena,10402,Futaleufú,2019,2770
10,Los Lagos,104,Palena,10402,Futaleufú,2020,2806
10,Los Lagos,104,Palena,10402,Futaleufú,2021,2835
10,Los Lagos,104,Palena,10402,Futaleufú,2022,2862
10,Los Lagos,104,Palena,10402,Futaleufú,2023,2889
10,Los Lagos,104,Palena,10402,Futaleufú,2024,2912
10,Los Lagos,104,Palena,10402,Futaleufú,2025,2938
10,Los Lagos,104,Palena,10402,Futaleufú,2026,2963
10,Los Lagos,104,Palena,10402,Futaleufú,2027,2985
10,Los Lagos,104,Palena,10402,Futaleufú,2028,3011
10,Los Lagos,104,Palena,10402,Futaleufú,2029,3030
10,Los Lagos,104,Palena,10402,Futaleufú,2030,3052
10,Los Lagos,104,Palena,10402,Futaleufú,2031,3071
10,Los Lagos,104,Palena,10402,Futaleufú,2032,3096
10,Los Lagos,104,Palena,10402,Futaleufú,2033,3112
10,Los Lagos,104,Palena,10402,Futaleufú,2034,3136
10,Los Lagos,104,Palena,10402,Futaleufú,2035,3155
10,Los Lagos,104,Palena,10403,Hualaihué,2002,8588
10,Los Lagos,104,Palena,10403,Hualaihué,2003,8656
10,Los Lagos,104,Palena,10403,Hualaihué,2004,8715
10,Los Lagos,104,Palena,10403,Hualaihué,2005,8780
10,Los Lagos,104,Palena,10403,Hualaihué,2006,8838
10,Los Lagos,104,Palena,10403,Hualaihué,2007,8904
10,Los Lagos,104,Palena,10403,Hualaihué,2008,8970
10,Los Lagos,104,Palena,10403,Hualaihué,2009,9034
10,Los Lagos,104,Palena,10403,Hualaihué,2010,9101
10,Los Lagos,104,Palena,10403,Hualaihué,2011,9156
10,Los Lagos,104,Palena,10403,Hualaihué,2012,9213
10,Los Lagos,104,Palena,10403,Hualaihué,2013,9261
10,Los Lagos,104,Palena,10403,Hualaihué,2014,9299
10,Los Lagos,104,Palena,10403,Hualaihué,2015,9333
10,Los Lagos,104,Palena,10403,Hualaihué,2016,9373
10,Los Lagos,104,Palena,10403,Hualaihué,2017,9407
10,Los Lagos,104,Palena,10403,Hualaihué,2018,9447
10,Los Lagos,104,Palena,10403,Hualaihué,2019,9487
10,Los Lagos,104,Palena,10403,Hualaihué,2020,9525
10,Los Lagos,104,Palena,10403,Hualaihué,2021,9546
10,Los Lagos,104,Palena,10403,Hualaihué,2022,9562
10,Los Lagos,104,Palena,10403,Hualaihué,2023,9579
10,Los Lagos,104,Palena,10403,Hualaihué,2024,9586
10,Los Lagos,104,Palena,10403,Hualaihué,2025,9605
10,Los Lagos,104,Palena,10403,Hualaihué,2026,9614
10,Los Lagos,104,Palena,10403,Hualaihué,2027,9619
10,Los Lagos,104,Palena,10403,Hualaihué,2028,9632
10,Los Lagos,104,Palena,10403,Hualaihué,2029,9633
10,Los Lagos,104,Palena,10403,Hualaihué,2030,9640
10,Los Lagos,104,Palena,10403,Hualaihué,2031,9635
10,Los Lagos,104,Palena,10403,Hualaihué,2032,9639
10,Los Lagos,104,Palena,10403,Hualaihué,2033,9635
10,Los Lagos,104,Palena,10403,Hualaihué,2034,9629
10,Los Lagos,104,Palena,10403,Hualaihué,2035,9622
10,Los Lagos,104,Palena,10404,Palena,2002,1744
10,Los Lagos,104,Palena,10404,Palena,2003,1748
10,Los Lagos,104,Palena,10404,Palena,2004,1754
10,Los Lagos,104,Palena,10404,Palena,2005,1758
10,Los Lagos,104,Palena,10404,Palena,2006,1764
10,Los Lagos,104,Palena,10404,Palena,2007,1773
10,Los Lagos,104,Palena,10404,Palena,2008,1777
10,Los Lagos,104,Palena,10404,Palena,2009,1783
10,Los Lagos,104,Palena,10404,Palena,2010,1788
10,Los Lagos,104,Palena,10404,Palena,2011,1798
10,Los Lagos,104,Palena,10404,Palena,2012,1805
10,Los Lagos,104,Palena,10404,Palena,2013,1806
10,Los Lagos,104,Palena,10404,Palena,2014,1810
10,Los Lagos,104,Palena,10404,Palena,2015,1814
10,Los Lagos,104,Palena,10404,Palena,2016,1816
10,Los Lagos,104,Palena,10404,Palena,2017,1812
10,Los Lagos,104,Palena,10404,Palena,2018,1819
10,Los Lagos,104,Palena,10404,Palena,2019,1822
10,Los Lagos,104,Palena,10404,Palena,2020,1827
10,Los Lagos,104,Palena,10404,Palena,2021,1826
10,Los Lagos,104,Palena,10404,Palena,2022,1822
10,Los Lagos,104,Palena,10404,Palena,2023,1824
10,Los Lagos,104,Palena,10404,Palena,2024,1826
10,Los Lagos,104,Palena,10404,Palena,2025,1824
10,Los Lagos,104,Palena,10404,Palena,2026,1821
10,Los Lagos,104,Palena,10404,Palena,2027,1824
10,Los Lagos,104,Palena,10404,Palena,2028,1815
10,Los Lagos,104,Palena,10404,Palena,2029,1821
10,Los Lagos,104,Palena,10404,Palena,2030,1815
10,Los Lagos,104,Palena,10404,Palena,2031,1819
10,Los Lagos,104,Palena,10404,Palena,2032,1812
10,Los Lagos,104,Palena,10404,Palena,2033,1814
10,Los Lagos,104,Palena,10404,Palena,2034,1810
10,Los Lagos,104,Palena,10404,Palena,2035,1808
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2002,51183
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2003,52067
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2004,52829
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2005,53531
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2006,54143
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2007,54761
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2008,55415
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2009,56102
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2010,56714
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2011,57343
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2012,57864
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2013,58327
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2014,58763
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2015,59181
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2016,59574
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2017,60005
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2018,60410
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2019,60822
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2020,61210
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2021,61496
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2022,61705
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2023,61885
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2024,62046
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2025,62193
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2026,62318
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2027,62422
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2028,62509
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2029,62572
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2030,62615
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2031,62643
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2032,62657
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2033,62650
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2034,62617
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,2035,62567
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2002,987
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2003,971
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2004,959
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2005,950
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2006,941
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2007,935
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2008,932
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2009,929
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2010,927
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2011,926
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2012,925
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2013,923
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2014,921
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2015,920
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2016,919
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2017,919
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2018,919
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2019,919
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2020,920
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2021,919
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2022,917
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2023,915
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2024,914
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2025,912
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2026,910
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2027,909
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2028,906
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2029,905
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2030,902
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2031,901
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2032,898
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2033,895
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2034,893
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,2035,890
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2002,22757
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2003,22695
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2004,22728
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2005,22823
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2006,22934
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2007,23076
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2008,23254
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2009,23460
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2010,23640
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2011,23835
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2012,23989
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2013,24126
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2014,24253
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2015,24376
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2016,24491
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2017,24623
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2018,24749
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2019,24880
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2020,25002
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2021,25085
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2022,25138
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2023,25180
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2024,25218
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2025,25250
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2026,25277
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2027,25297
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2028,25310
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2029,25315
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2030,25314
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2031,25307
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2032,25295
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2033,25277
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2034,25249
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,2035,25215
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11202,Cisnes,2002,5501
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11202,Cisnes,2003,5455
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11202,Cisnes,2004,5433
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11202,Cisnes,2005,5429
